CH1;CH2;CH3;CH4;CH5;CH6
267=247.829,19.301,-44.5267,46.0328,-329.375,-10.591
268=247.829,19.301,-44.5267,46.3397,-329.687,-10.591
269=247.829,18.9897,-44.5267,46.0328,-329.687,-10.2795
270=247.829,18.6784,-44.2196,46.0328,-329.687,-10.2795
271=247.517,18.6784,-44.5267,46.0328,-329.375,-10.2795
272=247.206,18.6784,-44.5267,45.7259,-328.752,-10.2795
273=247.517,18.6784,-44.8338,45.7259,-329.064,-10.591
274=247.829,19.301,-44.5267,45.7259,-329.375,-10.591
275=247.829,18.9897,-44.8338,45.7259,-329.375,-10.9025
276=247.829,18.9897,-44.8338,46.0328,-329.687,-10.9025
277=247.829,18.9897,-44.5267,46.0328,-329.687,-10.591
278=247.829,18.9897,-44.2196,45.7259,-329.064,-10.591
279=247.517,18.9897,-44.5267,46.0328,-329.375,-10.2795
280=247.517,18.9897,-44.8338,46.0328,-329.375,-10.2795
281=247.829,18.9897,-44.5267,45.7259,-329.687,-10.9025
282=248.14,18.9897,-44.5267,45.7259,-329.999,-10.591
283=247.829,18.9897,-44.5267,45.7259,-329.375,-10.591
284=247.517,18.9897,-44.8338,46.0328,-329.687,-10.2795
285=247.829,18.9897,-44.5267,45.7259,-329.375,-10.591
286=247.517,18.9897,-44.8338,45.7259,-329.375,-10.2795
287=247.829,18.9897,-44.5267,46.0328,-329.687,-10.2795
288=247.829,18.9897,-44.5267,46.0328,-329.999,-10.2795
289=248.14,19.301,-44.8338,45.7259,-329.999,-10.2795
290=247.829,19.301,-44.8338,45.4191,-329.687,-10.2795
291=247.829,18.9897,-44.8338,46.0328,-329.687,-10.591
292=247.829,19.301,-44.5267,45.7259,-329.064,-10.591
293=247.517,18.9897,-44.8338,45.7259,-329.064,-10.591
294=247.517,18.9897,-44.5267,46.0328,-328.752,-10.2795
295=247.829,19.301,-44.8338,45.7259,-329.375,-10.591
296=247.829,18.9897,-44.5267,45.7259,-329.375,-10.591
297=248.14,18.6784,-44.5267,46.0328,-329.687,-10.9025
298=247.829,18.9897,-44.5267,46.0328,-329.687,-10.591
299=247.829,18.6784,-44.8338,46.0328,-329.064,-10.591
300=247.517,18.9897,-44.5267,46.0328,-329.375,-10.591
301=247.517,18.6784,-44.8338,45.7259,-329.064,-10.9025
302=247.517,18.9897,-44.5267,45.7259,-329.375,-10.591
303=247.829,18.9897,-44.8338,46.0328,-329.375,-10.591
304=248.14,18.9897,-44.5267,46.0328,-329.687,-10.591
305=247.829,18.9897,-44.5267,45.4191,-329.375,-10.9025
306=247.517,18.9897,-44.5267,45.4191,-329.064,-10.9025
307=247.517,19.301,-44.8338,46.0328,-329.064,-10.591
308=247.517,18.9897,-44.5267,45.7259,-329.687,-10.2795
309=247.829,19.301,-44.5267,46.0328,-329.687,-10.9025
310=248.14,18.9897,-44.8338,45.7259,-329.999,-10.591
311=247.829,19.301,-44.8338,46.0328,-329.999,-10.591
312=247.829,19.301,-44.5267,46.3397,-329.687,-10.591
313=247.517,18.9897,-44.5267,45.7259,-329.687,-10.2795
314=247.206,18.9897,-44.5267,45.7259,-329.687,-9.96801
315=247.829,18.9897,-44.8338,46.0328,-329.375,-10.2795
316=247.829,18.9897,-44.5267,46.0328,-329.999,-10.2795
317=247.829,18.9897,-44.2196,46.0328,-329.999,-10.2795
318=247.829,19.301,-44.5267,46.3397,-329.375,-10.2795
319=247.517,19.301,-44.5267,45.7259,-329.375,-10.2795
320=247.517,18.9897,-44.5267,45.7259,-329.064,-10.2795
321=247.517,18.9897,-44.8338,45.7259,-329.375,-10.591
322=247.829,18.6784,-44.5267,45.7259,-329.375,-10.2795
323=247.517,18.6784,-44.5267,45.7259,-329.375,-10.9025
324=247.517,18.9897,-44.8338,46.0328,-329.064,-10.591
325=247.829,18.9897,-44.2196,45.7259,-329.064,-10.9025
326=247.206,18.9897,-44.8338,46.0328,-329.064,-10.591
327=247.829,19.301,-44.2196,46.0328,-329.064,-10.2795
328=247.517,19.301,-44.5267,46.0328,-329.064,-10.591
329=247.829,19.301,-44.5267,46.0328,-329.375,-10.591
330=247.829,19.301,-44.8338,45.7259,-329.687,-10.591
331=247.829,19.301,-44.5267,46.0328,-329.375,-10.9025
332=247.829,19.301,-44.2196,45.7259,-329.375,-10.591
333=247.517,18.9897,-44.5267,45.7259,-329.064,-10.9025
334=247.206,18.9897,-44.5267,45.7259,-328.752,-10.9025
335=247.517,18.9897,-44.5267,45.7259,-329.375,-10.2795
336=247.829,18.9897,-44.2196,46.0328,-329.687,-9.96801
337=247.829,19.301,-44.8338,46.0328,-329.999,-10.2795
338=248.14,19.301,-44.8338,46.3397,-329.999,-10.591
339=248.14,18.6784,-44.8338,46.0328,-329.999,-10.2795
340=247.829,19.301,-44.8338,45.7259,-329.999,-10.2795
341=247.517,19.301,-44.5267,45.7259,-329.375,-10.591
342=247.829,18.9897,-44.5267,45.7259,-329.687,-10.9025
343=247.517,18.6784,-44.8338,45.7259,-329.375,-10.9025
344=247.829,18.9897,-44.5267,46.0328,-329.999,-10.2795
345=247.829,19.301,-44.8338,46.0328,-329.999,-10.2795
346=248.14,19.301,-44.5267,45.7259,-329.687,-10.591
347=247.829,18.9897,-44.5267,46.0328,-329.375,-10.2795
348=247.517,18.9897,-44.2196,46.0328,-329.375,-10.591
349=247.517,18.9897,-44.5267,45.7259,-329.375,-10.2795
350=247.517,18.9897,-44.8338,46.0328,-329.687,-10.591
351=247.829,18.9897,-44.8338,45.4191,-329.687,-10.9025
352=247.517,18.6784,-44.2196,45.7259,-329.687,-10.591
353=247.517,18.9897,-44.5267,46.3397,-329.064,-10.9025
354=247.517,18.9897,-44.5267,45.7259,-328.752,-10.9025
355=247.517,19.301,-44.5267,45.7259,-329.064,-10.591
356=247.517,18.9897,-44.5267,45.7259,-329.064,-10.2795
357=247.517,19.301,-44.2196,45.7259,-329.687,-10.2795
358=247.829,19.301,-44.5267,45.7259,-329.064,-10.2795
359=247.829,18.9897,-44.5267,45.7259,-329.064,-10.591
360=247.517,18.9897,-44.5267,45.7259,-329.064,-10.591
361=247.517,18.6784,-44.5267,45.7259,-328.752,-10.9025
362=247.517,18.6784,-44.8338,46.0328,-329.064,-10.591
363=247.829,18.6784,-44.5267,46.0328,-329.375,-11.214
364=247.829,18.9897,-44.5267,46.0328,-329.687,-10.2795
365=248.14,18.9897,-44.5267,45.7259,-329.999,-10.591
366=248.14,18.9897,-44.5267,46.3397,-329.687,-10.591
367=248.14,18.9897,-44.8338,45.7259,-329.999,-10.2795
368=247.829,19.301,-44.8338,46.3397,-329.687,-10.2795
369=247.517,18.9897,-44.5267,46.0328,-329.687,-10.2795
370=247.517,19.301,-44.5267,45.7259,-329.687,-10.591
371=247.829,18.9897,-44.5267,45.7259,-329.375,-10.591
372=247.517,18.9897,-44.8338,46.0328,-329.375,-10.591
373=248.14,19.301,-44.8338,45.7259,-329.687,-10.2795
374=247.829,18.9897,-44.8338,46.0328,-329.999,-10.591
375=247.829,18.9897,-44.8338,45.7259,-329.687,-9.96801
376=247.829,19.301,-44.5267,46.0328,-329.375,-10.591
377=247.829,18.9897,-44.5267,45.7259,-329.375,-10.591
378=247.517,19.301,-44.5267,46.0328,-329.375,-10.2795
379=247.517,18.9897,-44.5267,45.7259,-329.375,-10.591
380=247.517,18.9897,-44.5267,45.4191,-329.375,-10.9025
381=247.517,19.301,-44.8338,46.0328,-329.064,-10.591
382=247.517,18.9897,-44.5267,46.0328,-329.375,-10.9025
383=247.517,18.6784,-44.5267,45.7259,-329.064,-10.591
384=247.829,18.6784,-44.5267,46.0328,-329.375,-10.9025
